decision_point_id,parcel_id,acquisition_date,evaluation_mode,rules_version,baseline_version,baseline_reference_years,baseline_start_date,baseline_end_date,generated_at,in_scope_season,eligible_for_analysis,eligibility_reason,ndmi_value,ndmi_monthly_median,ndmi_anomaly_value,ndmi_percentile,ndmi_reference_count,ndmi_state,valid_pixel_ratio,satellite_quality,water_balance_30d_value,water_balance_30d_monthly_median,water_balance_30d_anomaly_value,water_balance_30d_percentile,water_balance_reference_count,water_balance_state,soil_moisture_30d_value,soil_moisture_30d_monthly_median,soil_moisture_30d_anomaly_value,soil_moisture_30d_percentile,soil_moisture_reference_count,soil_moisture_state,vpd_7d_value,vpd_7d_monthly_median,vpd_7d_anomaly_value,vpd_7d_percentile,vpd_reference_count,vpd_state,precipitation_30d_value,precipitation_30d_monthly_median,precipitation_30d_anomaly_value,precipitation_30d_percentile,precipitation_reference_count,precipitation_state,hydro_context,low_signal_count_15d,persistence_state,rule_id,eve_decision,recommended_information_action,urgency,is_candidate,manual_review_possible,justification_codes,justification_text,probable_context,context_confidence,context_evidence,cost_model_version,estimated_time_min_low,estimated_time_min_high,estimated_cost_eur_low,estimated_cost_eur_high,cost_status,delay_cost_estimated,verification_status,verification_method,verification_result,human_decision_available,human_final_decision,episode_id
site_004_20201215,site_004,2020-12-15,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,48.66,,,,0,unknown,0.3501333333333333,,,,0,unknown,0.5,,,,0,unknown,68.8,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20201218,site_004,2020-12-18,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,52.80999999999999,,,,0,unknown,0.3554,,,,0,unknown,0.5,,,,0,unknown,71.19999999999999,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20201220,site_004,2020-12-20,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,66.64999999999999,,,,0,unknown,0.3593,,,,0,unknown,0.5,,,,0,unknown,84.19999999999999,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20201223,site_004,2020-12-23,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,75.80999999999997,,,,0,unknown,0.3664666666666666,,,,0,unknown,0.41,,,,0,unknown,92.59999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20201225,site_004,2020-12-25,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,92.37999999999998,,,,0,unknown,0.3714666666666666,,,,0,unknown,0.41,,,,0,unknown,108.39999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20201228,site_004,2020-12-28,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,98.17999999999998,,,,0,unknown,0.3787666666666667,,,,0,unknown,0.41,,,,0,unknown,114.09999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20201230,site_004,2020-12-30,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,105.65999999999998,,,,0,unknown,0.3841,,,,0,unknown,0.4,,,,0,unknown,121.39999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210102,site_004,2021-01-02,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,118.76999999999998,,,,0,unknown,0.3929333333333333,,,,0,unknown,0.37,,,,0,unknown,134.2,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210104,site_004,2021-01-04,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,109.76,,,,0,unknown,0.3956,,,,0,unknown,0.3,,,,0,unknown,125.0,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210107,site_004,2021-01-07,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.3063179567794907,,,,0,unknown,1.0,good,103.62999999999998,,,,0,unknown,0.3975,,,,0,unknown,0.24,,,,0,unknown,118.59999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210109,site_004,2021-01-09,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,101.01999999999998,,,,0,unknown,0.3983,,,,0,unknown,0.26,,,,0,unknown,116.2,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210112,site_004,2021-01-12,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,77.38,,,,0,unknown,0.3964333333333333,,,,0,unknown,0.26,,,,0,unknown,93.2,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210114,site_004,2021-01-14,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,92.71999999999998,,,,0,unknown,0.3973333333333333,,,,0,unknown,0.26,,,,0,unknown,107.59999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210117,site_004,2021-01-17,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,103.07,,,,0,unknown,0.4,,,,0,unknown,0.28,,,,0,unknown,117.7,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210119,site_004,2021-01-19,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.1549019172225873,,,,0,unknown,1.0,good,87.27,,,,0,unknown,0.4008666666666666,,,,0,unknown,0.47,,,,0,unknown,102.6,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210122,site_004,2021-01-22,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,89.52999999999999,,,,0,unknown,0.4009666666666666,,,,0,unknown,0.47,,,,0,unknown,106.0,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210124,site_004,2021-01-24,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.1441901226115244,,,,0,unknown,1.0,good,79.82,,,,0,unknown,0.4018,,,,0,unknown,0.47,,,,0,unknown,96.7,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210127,site_004,2021-01-27,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,80.25999999999998,,,,0,unknown,0.4028666666666666,,,,0,unknown,0.41,,,,0,unknown,96.79999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210129,site_004,2021-01-29,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,85.94999999999999,,,,0,unknown,0.4036666666666667,,,,0,unknown,0.62,,,,0,unknown,103.0,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210201,site_004,2021-02-01,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,95.86,,,,0,unknown,0.4043,,,,0,unknown,0.62,,,,0,unknown,113.4,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210203,site_004,2021-02-03,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.1244483676255736,,,,0,unknown,1.0,good,95.70999999999998,,,,0,unknown,0.4055,,,,0,unknown,0.62,,,,0,unknown,113.59999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210206,site_004,2021-02-06,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,93.87,,,,0,unknown,0.4057666666666666,,,,0,unknown,0.73,,,,0,unknown,113.5,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210208,site_004,2021-02-08,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,106.04999999999998,,,,0,unknown,0.4071999999999999,,,,0,unknown,0.73,,,,0,unknown,126.0,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210211,site_004,2021-02-11,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.2034071864186306,,,,0,unknown,1.0,good,111.45,,,,0,unknown,0.4104,,,,0,unknown,0.73,,,,0,unknown,132.6,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210213,site_004,2021-02-13,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,105.03999999999998,,,,0,unknown,0.4101333333333333,,,,0,unknown,0.44,,,,0,unknown,126.79999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210216,site_004,2021-02-16,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,84.74999999999999,,,,0,unknown,0.4084666666666666,,,,0,unknown,0.43,,,,0,unknown,109.09999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210218,site_004,2021-02-18,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,83.72999999999999,,,,0,unknown,0.4077666666666666,,,,0,unknown,0.57,,,,0,unknown,109.2,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210221,site_004,2021-02-21,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.1734566321794056,,,,0,unknown,1.0,good,69.32999999999998,,,,0,unknown,0.4053333333333333,,,,0,unknown,0.75,,,,0,unknown,97.4,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210223,site_004,2021-02-23,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.1480877320758406,,,,0,unknown,1.0,good,60.6,,,,0,unknown,0.4019666666666667,,,,0,unknown,0.79,,,,0,unknown,90.9,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20210226,site_004,2021-02-26,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.2046089374238032,,,,0,unknown,1.0,good,50.61999999999999,,,,0,unknown,0.3966333333333333,,,,0,unknown,0.87,,,,0,unknown,85.19999999999999,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
